,35597.00,-161.00
1000.00,269.00,-342926.00,731.00,-342926.00,731.00
1000.00,268.00,-345117.00,732.00,-345117.00,732.00
1000.00,269.00,-347315.00,731.00,-347315.00,731.00
1000.00,268.00,-349506.00,732.00,-349506.00,732.00
1000.00,271.00,-351708.00,729.00,-351708.00,729.00
1000.00,269.00,-353891.00,731.00,-353891.00,731.00
1000.00,270.00,-356086.00,730.00,-356086.00,730.00
1000.00,270.00,-358276.00,730.00,-358276.00,730.00
1000.00,269.00,-360464.00,731.00,-360464.00,731.00
1000.00,268.00,-362655.00,732.00,-362655.00,732.00
1000.00,268.00,-364851.00,732.00,-364851.00,732.00
1000.00,269.00,-367049.00,731.00,-367049.00,731.00
1000.00,268.00,-369240.00,732.00,-369240.00,732.00
1000.00,268.00,-371436.00,732.00,-371436.00,732.00
1000.00,270.00,-373636.00,730.00,-373636.00,730.00
1000.00,269.00,-375824.00,731.00,-375824.00,731.00
1000.00,271.00,-378021.00,729.00,-378021.00,729.00
1000.00,268.00,-380202.00,732.00,-380202.00,732.00
1000.00,269.00,-382400.00,731.00,-382400.00,731.00
1000.00,269.00,-384593.00,731.00,-384593.00,731.00
1000.00,269.00,-386786.00,731.00,-386786.00,731.00
1000.00,269.00,-388979.00,731.00,-388979.00,731.00
1000.00,269.00,-391172.00,731.00,-391172.00,731.00
1000.00,269.00,-393365.00,731.00,-393365.00,731.00
1000.00,269.00,-395558.00,731.00,-395558.00,731.00
1000.00,269.00,-397751.00,731.00,-397751.00,731.00
1000.00,268.00,-399942.00,732.00,-399942.00,732.00
1000.00,267.00,-402136.00,733.00,-402136.00,733.00
1000.00,269.00,-404339.00,731.00,-404339.00,731.00
1000.00,269.00,-406532.00,731.00,-406532.00,731.00
1000.00,269.00,-408725.00,731.00,-408725.00,731.00
1000.00,269.00,-410918.00,731.00,-410918.00,731.00
1000.00,269.00,-413111.00,731.00,-413111.00,731.00
1000.00,268.00,-415302.00,732.00,-415302.00,732.00
1000.00,269.00,-417500.00,731.00,-417500.00,731.00
1000.00,267.00,-419689.00,733.00,-419689.00,733.00
1000.00,269.00,-421892.00,731.00,-421892.00,731.00
1000.00,269.00,-424085.00,731.00,-424085.00,731.00
1000.00,269.00,-426278.00,731.00,-426278.00,731.00
1000.00,268.00,-428469.00,732.00,-428469.00,732.00
1000.00,268.00,-430665.00,732.00,-430665.00,732.00
1000.00,270.00,-432865.00,730.00,-432865.00,730.00
1000.00,270.00,-435055.00,730.00,-435055.00,730.00
1000.00,268.00,-437241.00,732.00,-437241.00,732.00
